name,category,lat,lon,tags
Burgemeester Elsenlaan,residential,52.0496256,4.3301396,"{""highway"": ""residential"", ""material"": ""brick"", ""maxspeed"": ""30"", ""name"": ""Burgemeester Elsenlaan"", ""oneway"": ""yes"", ""oneway:bicycle"": ""no"", ""oneway:mofa"": ""no"", ""oneway:moped"": ""no"", ""sidewalk"": ""right"", ""surface"": ""paving_stones""}"
Harpsingel,unclassified,52.0350623,4.3188769,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""unclassified"", ""lanes"": ""1"", ""maxspeed"": ""50"", ""name"": ""Harpsingel"", ""name:etymology:wikidata"": ""Q47369"", ""oneway"": ""yes"", ""zone:traffic"": ""NL:urban""}"
Haagweg,secondary,52.0567817,4.3377561,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""secondary"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""name"": ""Haagweg"", ""name:etymology:wikidata"": ""Q36600"", ""old_ref"": ""S107"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""turn:lanes"": ""left|through"", ""zone:traffic"": ""NL:urban""}"
Cromvlietkade,residential,52.0593102,4.3438621,"{""highway"": ""residential"", ""lit"": ""yes"", ""maxspeed"": ""30"", ""name"": ""Cromvlietkade"", ""sidewalk"": ""separate"", ""surface"": ""asphalt""}"
Cromvlietkade,residential,52.0613445,4.3409138,"{""cyclestreet"": ""yes"", ""highway"": ""residential"", ""lit"": ""yes"", ""maxspeed"": ""30"", ""name"": ""Cromvlietkade"", ""oneway"": ""yes"", ""oneway:bicycle"": ""no"", ""oneway:mofa"": ""no"", ""oneway:moped"": ""no"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""surface:colour"": ""red"", ""traffic_sign"": ""NL:L51""}"
Geestbrugweg,cycleway,52.0591826,4.3433922,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Geestbrugweg"", ""oneway"": ""yes"", ""paving_stones:length"": ""0.3"", ""paving_stones:shape"": ""square"", ""surface"": ""paving_stones"", ""traffic_sign"": ""NL:G11""}"
Cromvlietkade,residential,52.0601354,4.3426794,"{""cyclestreet"": ""yes"", ""highway"": ""residential"", ""lit"": ""yes"", ""maxspeed"": ""30"", ""name"": ""Cromvlietkade"", ""note"": ""Dit gedeelte tweerichtingsverkeer"", ""sidewalk:left"": ""separate"", ""sidewalk:right"": ""yes"", ""sidewalk:right:surface"": ""paving_stones"", ""surface"": ""asphalt"", ""surface:colour"": ""red"", ""traffic_sign"": ""NL:L51""}"
Burgemeester Elsenlaan,secondary,52.0553708,4.3256334,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""secondary"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""name"": ""Burgemeester Elsenlaan"", ""oneway"": ""yes"", ""source:maxspeed"": ""NL:urban"", ""surface"": ""asphalt""}"
Volmerlaan,unclassified,52.0359421,4.3315782,"{""cycleway:right"": ""lane"", ""highway"": ""unclassified"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Volmerlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),service,52.0423157,4.2957557,"{""highway"": ""service"", ""service"": ""driveway""}"
Prinses Beatrixlaan,cycleway,52.0448147,4.3064606,"{""highway"": ""cycleway"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Prinses Beatrixlaan"", ""name:etymology:wikidata"": ""Q29574"", ""oneway"": ""no"", ""sidewalk"": ""no"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G12a"", ""zone:traffic"": ""NL:urban""}"
Generaal Spoorlaan,secondary,52.0393164,4.3142922,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""secondary"", ""lanes"": ""3"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Generaal Spoorlaan"", ""name:etymology:wikidata"": ""Q503948"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""turn:lanes"": ""left|through|through;right"", ""zone:traffic"": ""NL:urban""}"
(unnamed),service,52.0388789,4.3136487,"{""highway"": ""service"", ""service"": ""driveway""}"
Burgemeester Elsenlaan,cycleway,52.0547171,4.3264526,"{""highway"": ""cycleway"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Burgemeester Elsenlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""paving_stones"", ""traffic_sign"": ""NL:G11""}"
Van Rijnweg,living_street,52.0182723,4.3267678,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Van Rijnweg"", ""oneway"": ""yes"", ""oneway:bicycle"": ""no"", ""oneway:mofa"": ""no"", ""oneway:moped"": ""no"", ""start_date"": ""2013-04"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Van Rijnweg,unclassified,52.0226485,4.3223722,"{""cyclestreet"": ""yes"", ""highway"": ""unclassified"", ""lane_markings"": ""no"", ""maxspeed"": ""30"", ""name"": ""Van Rijnweg"", ""sidewalk:left"": ""no"", ""sidewalk:right"": ""separate"", ""smoothness"": ""excellent"", ""surface"": ""asphalt"", ""surface:colour"": ""red"", ""zone:traffic"": ""NL:urban""}"
Zon,clock,52.0243552,4.3190527,"{""amenity"": ""clock"", ""area"": ""yes"", ""display"": ""sundial"", ""highway"": ""footway"", ""name"": ""Zon"", ""name:etymology:wikidata"": ""Q525"", ""support"": ""ground"", ""surface"": ""paving_stones""}"
(unnamed),footway,52.0260843,4.3194185,"{""highway"": ""footway"", ""surface"": ""paving_stones""}"
(unnamed),footway,52.0221994,4.3207559,"{""highway"": ""footway""}"
Sionsweg,residential,52.0163819,4.3230044,"{""highway"": ""residential"", ""lane_markings"": ""no"", ""maxspeed"": ""30"", ""name"": ""Sionsweg"", ""name:etymology:wikidata"": ""Q934795"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0270991,4.3314844,"{""highway"": ""footway""}"
Strijplaan,living_street,52.0375428,4.2941351,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Strijplaan"", ""oneway"": ""yes"", ""oneway:bicycle"": ""no"", ""zone:traffic"": ""NL:urban""}"
Strijplaan,living_street,52.0368655,4.2947279,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Strijplaan"", ""zone:traffic"": ""NL:urban""}"
Strijplaan,footway,52.0392934,4.2929884,"{""highway"": ""footway"", ""name"": ""Strijplaan""}"
Strijplaan,footway,52.0367699,4.2943529,"{""highway"": ""footway"", ""name"": ""Strijplaan""}"
Strijpwetering,cycleway,52.0364782,4.2943991,"{""highway"": ""cycleway"", ""name"": ""Strijpwetering""}"
Strijpwetering,residential,52.0318975,4.2973828,"{""highway"": ""residential"", ""maxspeed"": ""30"", ""name"": ""Strijpwetering"", ""zone:traffic"": ""NL:urban""}"
(unnamed),service,52.0386677,4.2932686,"{""highway"": ""service"", ""service"": ""driveway""}"
(unnamed),footway,52.0352296,4.2956235,"{""highway"": ""footway""}"
(unnamed),living_street,52.0367763,4.294493,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0371729,4.2943093,"{""highway"": ""footway""}"
Pioendreef,residential,52.0401199,4.2954815,"{""highway"": ""residential"", ""maxspeed"": ""30"", ""name"": ""Pioendreef"", ""oneway"": ""yes"", ""oneway:bicycle"": ""no""}"
Pioendreef,residential,52.0397503,4.2957235,"{""highway"": ""residential"", ""maxspeed"": ""30"", ""name"": ""Pioendreef"", ""oneway"": ""yes"", ""oneway:bicycle"": ""no""}"
Ranonkeldreef,residential,52.039295,4.2958134,"{""highway"": ""residential"", ""maxspeed"": ""30"", ""name"": ""Ranonkeldreef"", ""oneway"": ""yes"", ""oneway:bicycle"": ""no""}"
Liseiland,living_street,52.0326293,4.3003711,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Liseiland"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
Liseiland,living_street,52.0328344,4.299793,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Liseiland"", ""oneway"": ""yes"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
Rieteiland,living_street,52.0319906,4.2999407,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Rieteiland"", ""zone:traffic"": ""NL:urban""}"
Rieteiland,living_street,52.0318068,4.2987664,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Rieteiland"", ""oneway"": ""yes"", ""zone:traffic"": ""NL:urban""}"
Rieteiland,living_street,52.0320209,4.2992219,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Rieteiland"", ""zone:traffic"": ""NL:urban""}"
Strijplaan,residential,52.0316782,4.2985333,"{""highway"": ""residential"", ""maxspeed"": ""30"", ""name"": ""Strijplaan""}"
Stationshal,footway,52.039535,4.3194995,"{""covered"": ""yes"", ""highway"": ""footway"", ""indoor"": ""yes"", ""name"": ""Stationshal""}"
Stationshal,footway,52.0394613,4.319567,"{""covered"": ""yes"", ""highway"": ""footway"", ""indoor"": ""yes"", ""name"": ""Stationshal""}"
(unnamed),steps,52.0393164,4.3195975,"{""covered"": ""yes"", ""handrail"": ""yes"", ""highway"": ""steps"", ""incline"": ""down"", ""layer"": ""-1""}"
(unnamed),steps,52.0394459,4.3197873,"{""covered"": ""yes"", ""handrail"": ""yes"", ""highway"": ""steps"", ""incline"": ""up"", ""layer"": ""-1""}"
(unnamed),footway,52.0372433,4.3226088,"{""check_date:surface"": ""2025-10-12"", ""highway"": ""footway"", ""layer"": ""-1"", ""surface"": ""paved""}"
(unnamed),footway,52.0392639,4.3196798,"{""covered"": ""yes"", ""highway"": ""footway"", ""layer"": ""-1""}"
(unnamed),footway,52.0393852,4.3198695,"{""covered"": ""yes"", ""highway"": ""footway"", ""layer"": ""-1""}"
(unnamed),footway,52.0371396,4.3223934,"{""check_date:surface"": ""2025-10-12"", ""highway"": ""footway"", ""layer"": ""-1"", ""surface"": ""paved""}"
(unnamed),platform,52.038352,4.3001724,"{""highway"": ""platform"", ""public_transport"": ""platform""}"
(unnamed),platform,52.0394659,4.2998721,"{""highway"": ""platform"", ""public_transport"": ""platform""}"
Broekmolenweg,secondary,52.0246261,4.3505221,"{""bicycle"": ""use_sidepath"", ""highway"": ""secondary"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""name"": ""Broekmolenweg"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),pedestrian,52.0408383,4.3122733,"{""area"": ""yes"", ""highway"": ""pedestrian""}"
(unnamed),footway,52.0408116,4.3122178,"{""highway"": ""footway""}"
Laan van Sion,tertiary,52.0168517,4.3270622,"{""bicycle"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""name"": ""Laan van Sion"", ""name:etymology:wikidata"": ""Q934795"", ""old_name"": ""Berghweg"", ""start_date"": ""2013-07"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Sniplaan,cycleway,52.0267616,4.3556094,"{""highway"": ""cycleway"", ""moped"": ""designated"", ""name"": ""Sniplaan"", ""name:etymology:wikidata"": ""Q26626"", ""oneway"": ""no"", ""zone:traffic"": ""NL:urban""}"
Pauwhof,living_street,52.0247686,4.3483012,"{""access"": ""private"", ""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Pauwhof"", ""name:etymology:wikidata"": ""Q3917160"", ""zone:traffic"": ""NL:urban""}"
(unnamed),service,52.0310705,4.3312254,"{""access"": ""destination"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""asphalt""}"
(unnamed),service,52.0312787,4.3315672,"{""access"": ""destination"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""asphalt""}"
(unnamed),service,52.0319383,4.3311754,"{""access"": ""destination"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""asphalt""}"
(unnamed),service,52.0321601,4.3314747,"{""access"": ""destination"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""asphalt""}"
(unnamed),service,52.0313888,4.331723,"{""access"": ""destination"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""asphalt""}"
(unnamed),service,52.032054,4.3313374,"{""access"": ""destination"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""asphalt""}"
(unnamed),service,52.0322769,4.3316261,"{""access"": ""destination"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""asphalt""}"
(unnamed),service,52.0323809,4.3317781,"{""access"": ""destination"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""asphalt""}"
(unnamed),service,52.0318508,4.3310439,"{""access"": ""destination"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""asphalt""}"
(unnamed),service,52.0311764,4.3314135,"{""access"": ""destination"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""asphalt""}"
(unnamed),cycleway,52.0379736,4.3210977,"{""highway"": ""cycleway"", ""moped"": ""designated"", ""oneway"": ""no"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
(unnamed),steps,52.0370612,4.3224873,"{""check_date:surface"": ""2025-10-12"", ""covered"": ""yes"", ""handrail"": ""yes"", ""highway"": ""steps"", ""incline"": ""down"", ""layer"": ""-1"", ""ramp"": ""yes"", ""ramp:bicycle"": ""yes"", ""surface"": ""paved""}"
(unnamed),steps,52.0371641,4.3227125,"{""check_date:surface"": ""2025-10-12"", ""covered"": ""yes"", ""handrail"": ""yes"", ""highway"": ""steps"", ""incline"": ""down"", ""layer"": ""-1"", ""ramp"": ""yes"", ""ramp:bicycle"": ""yes"", ""surface"": ""paved""}"
(unnamed),footway,52.0370585,4.3228445,"{""covered"": ""yes"", ""highway"": ""footway""}"
(unnamed),footway,52.0369548,4.3226165,"{""covered"": ""yes"", ""highway"": ""footway""}"
(unnamed),footway,52.0368488,4.3224892,"{""highway"": ""footway""}"
(unnamed),service,52.0372605,4.3250486,"{""highway"": ""service""}"
(unnamed),service,52.0370329,4.3233384,"{""highway"": ""service""}"
(unnamed),cycleway,52.0369864,4.3219457,"{""highway"": ""cycleway""}"
Doctor H.J. van Mooklaan,service,52.0298834,4.3127734,"{""highway"": ""service"", ""name"": ""Doctor H.J. van Mooklaan"", ""name:etymology:wikidata"": ""Q1383895"", ""official_name"": ""Dr H.J. van Mooklaan"", ""zone:traffic"": ""NL:urban""}"
Doctor H.J. van Mooklaan,service,52.0302856,4.3123428,"{""highway"": ""service"", ""name"": ""Doctor H.J. van Mooklaan"", ""name:etymology:wikidata"": ""Q1383895"", ""official_name"": ""Dr H.J. van Mooklaan"", ""zone:traffic"": ""NL:urban""}"
Doctor H.J. van Mooklaan,service,52.0294693,4.3130749,"{""highway"": ""service"", ""name"": ""Doctor H.J. van Mooklaan"", ""name:etymology:wikidata"": ""Q1383895"", ""official_name"": ""Dr H.J. van Mooklaan"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0375737,4.3254976,"{""foot"": ""private"", ""highway"": ""footway""}"
(unnamed),service,52.0376835,4.3257358,"{""access"": ""private"", ""foot"": ""private"", ""highway"": ""service"", ""maxspeed"": ""15"", ""oneway"": ""yes""}"
(unnamed),footway,52.0384899,4.3264239,"{""foot"": ""private"", ""highway"": ""footway""}"
(unnamed),footway,52.0384357,4.3270313,"{""foot"": ""private"", ""highway"": ""footway""}"
(unnamed),footway,52.0406605,4.3097729,"{""highway"": ""footway""}"
(unnamed),footway,52.0398267,4.3131762,"{""highway"": ""footway""}"
(unnamed),footway,52.0386622,4.3112522,"{""highway"": ""footway""}"
(unnamed),footway,52.0392888,4.3132636,"{""highway"": ""footway"", ""surface"": ""paving_stones""}"
Prins Willem Alexander Promenade,pedestrian,52.0368744,4.3153707,"{""area"": ""yes"", ""highway"": ""pedestrian"", ""name"": ""Prins Willem Alexander Promenade"", ""name:etymology:wikidata"": ""Q154952"", ""official_name"": ""Pr Willem Alexander Prom"", ""surface"": ""paving_stones"", ""wikidata"": ""Q19429340"", ""zone:traffic"": ""NL:urban""}"
Prinses Beatrixlaan,pedestrian,52.0377571,4.3129717,"{""area"": ""yes"", ""highway"": ""pedestrian"", ""name"": ""Prinses Beatrixlaan"", ""name:etymology:wikidata"": ""Q29574"", ""zone:traffic"": ""NL:urban""}"
Bogaardplein,pedestrian,52.0355402,4.3155442,"{""area"": ""yes"", ""highway"": ""pedestrian"", ""name"": ""Bogaardplein"", ""name:etymology:wikidata"": ""Q2184764"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
Prins Willem Alexander Promenade,pedestrian,52.0365924,4.3144661,"{""area"": ""yes"", ""highway"": ""pedestrian"", ""name"": ""Prins Willem Alexander Promenade"", ""name:etymology:wikidata"": ""Q154952"", ""official_name"": ""Pr Willem Alexander Prom"", ""wikidata"": ""Q19429340"", ""zone:traffic"": ""NL:urban""}"
Prins Johan Friso Promenade,pedestrian,52.0379834,4.314777,"{""area"": ""yes"", ""highway"": ""pedestrian"", ""name"": ""Prins Johan Friso Promenade"", ""name:etymology:wikidata"": ""Q352981"", ""official_name"": ""Pr Johan Friso Promenade"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0373091,4.3167473,"{""highway"": ""footway"", ""surface"": ""paving_stones""}"
Prins Willem Alexander Promenade,pedestrian,52.0371215,4.3161918,"{""area"": ""yes"", ""highway"": ""pedestrian"", ""name"": ""Prins Willem Alexander Promenade"", ""name:etymology:wikidata"": ""Q154952"", ""official_name"": ""Pr Willem Alexander Prom"", ""surface"": ""paving_stones"", ""wikidata"": ""Q19429340"", ""zone:traffic"": ""NL:urban""}"
Prins Constantijn Promenade,pedestrian,52.0362306,4.3154204,"{""area"": ""yes"", ""highway"": ""pedestrian"", ""name"": ""Prins Constantijn Promenade"", ""name:etymology:wikidata"": ""Q355254"", ""official_name"": ""Pr Constantijn Promenade"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
Prinses Beatrixlaan,pedestrian,52.0369328,4.3138236,"{""area"": ""yes"", ""highway"": ""pedestrian"", ""name"": ""Prinses Beatrixlaan"", ""name:etymology:wikidata"": ""Q29574"", ""zone:traffic"": ""NL:urban""}"
Piramideplein,cycleway,52.0412364,4.3181226,"{""highway"": ""cycleway"", ""name"": ""Piramideplein"", ""name:etymology:wikidata"": ""Q12516"", ""oneway"": ""no"", ""zone:traffic"": ""NL:urban""}"
Steenvoordelaan,pedestrian,52.0357687,4.3177519,"{""area"": ""yes"", ""highway"": ""pedestrian"", ""name"": ""Steenvoordelaan"", ""name:etymology:wikidata"": ""Q3400367"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
Steenvoordelaan,pedestrian,52.0374087,4.3163893,"{""area"": ""yes"", ""highway"": ""pedestrian"", ""name"": ""Steenvoordelaan"", ""name:etymology:wikidata"": ""Q3400367"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0345319,4.3159808,"{""highway"": ""footway"", ""surface"": ""paving_stones""}"
Bogaardplein,pedestrian,52.0361582,4.3171384,"{""area"": ""yes"", ""highway"": ""pedestrian"", ""name"": ""Bogaardplein"", ""name:etymology:wikidata"": ""Q2184764"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
(unnamed),service,52.0262724,4.3133773,"{""highway"": ""service""}"
(unnamed),service,52.0256625,4.3116562,"{""highway"": ""service""}"
(unnamed),service,52.0260836,4.311192,"{""highway"": ""service""}"
(unnamed),service,52.0266905,4.3129231,"{""highway"": ""service""}"
Dominee van den Boschlaan,service,52.0317444,4.3097346,"{""highway"": ""service"", ""name"": ""Dominee van den Boschlaan"", ""official_name"": ""Ds van den Boschlaan"", ""zone:traffic"": ""NL:urban""}"
Dominee van den Boschlaan,service,52.0315078,4.3089476,"{""highway"": ""service"", ""name"": ""Dominee van den Boschlaan"", ""official_name"": ""Ds van den Boschlaan"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0285933,4.3142325,"{""highway"": ""footway""}"
(unnamed),service,52.0361535,4.3251672,"{""access"": ""private"", ""highway"": ""service"", ""level"": ""1"", ""oneway"": ""yes""}"
(unnamed),service,52.0360041,4.3252692,"{""highway"": ""service"", ""level"": ""1"", ""oneway"": ""yes""}"
(unnamed),service,52.0360415,4.3249924,"{""access"": ""private"", ""highway"": ""service"", ""level"": ""1"", ""oneway"": ""yes""}"
(unnamed),service,52.036012,4.3249531,"{""access"": ""private"", ""highway"": ""service"", ""level"": ""1"", ""oneway"": ""yes""}"
(unnamed),service,52.0364981,4.3253096,"{""access"": ""private"", ""highway"": ""service"", ""oneway"": ""yes""}"
(unnamed),service,52.0362115,4.3249267,"{""access"": ""private"", ""highway"": ""service"", ""level"": ""1"", ""oneway"": ""yes""}"
(unnamed),service,52.0365821,4.3258724,"{""highway"": ""service"", ""surface"": ""paving_stones""}"
Keereweer,living_street,52.0261337,4.3458317,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Keereweer"", ""zone:traffic"": ""NL:urban""}"
Anjelier,living_street,52.0170739,4.3243807,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Anjelier"", ""name:etymology:wikidata"": ""Q156099"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
